Incident energy ; JENDL/AD-2017 ; JEFF-4.0 ; ENDF/B-VIII.0 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
2.354631E-5 ; 16.047886378396335 ; 6.3495E-20 ; 15.719075594453333 ; 16.02907032780392
2.354636E-5 ; 16.047868764631637 ; 6.349493555189457E-20 ; 15.71905807872 ; 16.0290529
2.375E-5 ; 15.976131423769347 ; 6.323245130807248E-20 ; 15.64772 ; 15.961370474013442
2.417189E-5 ; 15.82751 ; 6.268865108401977E-20 ; 15.516461583200002 ; 15.821149796840649
2.430506E-5 ; 15.787014522542853 ; 6.2517E-20 ; 15.4750297328 ; 15.776889
2.508838E-5 ; 15.548815848654334 ; 6.1555E-20 ; 15.2313232144 ; 15.528641145877428
2.508843E-5 ; 15.548800644224864 ; 6.155494143040918E-20 ; 15.2313076584 ; 15.5286253
2.5625E-5 ; 15.385635829783306 ; 6.092640772351689E-20 ; 15.06437 ; 15.366475875751803
2.589682E-5 ; 15.30297846939882 ; 6.0608E-20 ; 14.988605430186665 ; 15.2843329
2.666248E-5 ; 15.07015 ; 5.97539233423594E-20 ; 14.775192507946667 ; 15.063706283588724
2.673144E-5 ; 15.052048699708434 ; 5.9677E-20 ; 14.755971241173334 ; 15.043835307610193
2.673149E-5 ; 15.052035575215765 ; 5.967694683012342E-20 ; 14.75595730464 ; 15.0438209
2.75E-5 ; 14.850309497967041 ; 5.885971519288592E-20 ; 14.54175 ; 14.832660879665404
2.759283E-5 ; 14.825942564874438 ; 5.8761E-20 ; 14.518393972000002 ; 14.8071544
2.84821E-5 ; 14.592518212927205 ; 5.7859E-20 ; 14.29465364 ; 14.574165200025861
2.848215E-5 ; 14.592505088434534 ; 5.785895167845196E-20 ; 14.29464106 ; 14.5741521
2.9375E-5 ; 14.358141022812068 ; 5.699607379522995E-20 ; 14.07 ; 14.3510966192534
2.939991E-5 ; 14.351602400563477 ; 5.6972E-20 ; 14.064305507573334 ; 14.3448735
2.940971E-5 ; 14.34903 ; 5.696298099228504E-20 ; 14.06206520144 ; 14.342538949617966
3.034742E-5 ; 14.136560834411343 ; 5.61E-20 ; 13.84770219488 ; 14.119158210971339
3.034747E-5 ; 14.136549505260241 ; 5.609995608025195E-20 ; 13.847690764746666 ; 14.1191463
3.125E-5 ; 13.93205153038663 ; 5.530717827634163E-20 ; 13.64137 ; 13.914138429182817
3.132534E-5 ; 13.914980765506819 ; 5.5241E-20 ; 13.625630971733335 ; 13.8970251
3.233491E-5 ; 13.686229343955011 ; 5.4396E-20 ; 13.414725068266668 ; 13.678356629782492
3.233496E-5 ; 13.686218014803913 ; 5.439596012284658E-20 ; 13.414714622933333 ; 13.6783458
3.243999E-5 ; 13.66242 ; 5.431219417438457E-20 ; 13.392773155733334 ; 13.656653581822631
3.3125E-5 ; 13.528439608678479 ; 5.376586919717837E-20 ; 13.24967 ; 13.515176038514252
3.337686E-5 ; 13.479178574010028 ; 5.3565E-20 ; 13.20134108832 ; 13.4631585
3.445255E-5 ; 13.268785489032227 ; 5.2748E-20 ; 12.994929085599999 ; 13.251316946775244
3.44526E-5 ; 13.268775709584386 ; 5.2747963789981897E-20 ; 12.994919491199997 ; 13.2513071
3.5E-5 ; 13.161710314612929 ; 5.2351536511768264E-20 ; 12.88988 ; 13.148512525874215
3.556274E-5 ; 13.05164458504362 ; 5.1944E-20 ; 12.79390356752 ; 13.0428373
3.578251E-5 ; 13.00866 ; 5.179213562043032E-20 ; 12.75642135448 ; 13.003485280233646
3.670888E-5 ; 12.852256607032427 ; 5.1152E-20 ; 12.59842709824 ; 12.837609453000812
3.670893E-5 ; 12.852248165297864 ; 5.115196711471807E-20 ; 12.598418570640002 ; 12.8376005
3.789178E-5 ; 12.652542050708995 ; 5.0374E-20 ; 12.39668113744 ; 12.6356386
3.875E-5 ; 12.507644741952632 ; 4.983567988863413E-20 ; 12.25031 ; 12.49591384852733
3.911298E-5 ; 12.446361125709265 ; 4.9608E-20 ; 12.196789324960001 ; 12.436817940380758
3.911303E-5 ; 12.4463526839747 ; 4.960797012781961E-20 ; 12.19678195256 ; 12.4368098
3.946943E-5 ; 12.38618 ; 4.9395041225989195E-20 ; 12.14423148536 ; 12.381480815234225
4.037335E-5 ; 12.254444230490238 ; 4.8855E-20 ; 12.010950289200002 ; 12.2411526
4.167452E-5 ; 12.064813918943841 ; 4.8114E-20 ; 11.819095375040002 ; 12.04853920154624
4.167457E-5 ; 12.064806632028544 ; 4.811397285765347E-20 ; 11.819088002640001 ; 12.0485318
4.25E-5 ; 11.9445098621524 ; 4.766589071575373E-20 ; 11.69738 ; 11.932020450311644
4.301744E-5 ; 11.869099033124241 ; 4.7385E-20 ; 11.630561248000001 ; 11.8589826
4.353624E-5 ; 11.79349 ; 4.711706615743045E-20 ; 11.563566874666666 ; 11.789155122546953
4.440383E-5 ; 11.68434498709272 ; 4.6669E-20 ; 11.451532086 ; 11.672382529710626
4.440388E-5 ; 11.684338696966455 ; 4.6668975329522105E-20 ; 11.451525629333334 ; 11.6723758
4.583469E-5 ; 11.504339185771228 ; 4.5963E-20 ; 11.266760364666666 ; 11.4887439
4.625E-5 ; 11.45209213899738 ; 4.576816397349021E-20 ; 11.21313 ; 11.437919423642063
4.731188E-5 ; 11.318504953453534 ; 4.527E-20 ; 11.09174154176 ; 11.30796951886017
