Incident energy ; JENDL/AD-2017 ; TENDL-2019 ; ENDF/B-VIII.0 ; BROND-3.1 ; JEFF-4.0
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
0.0033174495 ; 1.4918913457006804E-4 ;  ;  ;  ; 1.4912E-4
0.0034243507 ; 1.4688468786446475E-4 ;  ;  ;  ; 1.46766E-4
0.0035347124 ; 1.445056438875049E-4 ;  ;  ;  ; 1.44448E-4
0.003592557 ; 1.432587E-4 ;  ;  ;  ; 1.432901146562577E-4
0.0036486146 ; 1.4221616305733103E-4 ;  ;  ;  ; 1.42168E-4
0.0037662041 ; 1.4002928031850575E-4 ;  ;  ;  ; 1.39925E-4
0.0038875659 ; 1.3777224184506408E-4 ;  ;  ;  ; 1.37717E-4
0.003962723 ; 1.363745E-4 ;  ;  ;  ; 1.3641349831152404E-4
0.0040128564 ; 1.3557002190680052E-4 ;  ;  ;  ; 1.35544E-4
0.0041421662 ; 1.334950199852072E-4 ;  ;  ;  ; 1.33406E-4
0.0042756621 ; 1.3135284476705028E-4 ;  ;  ;  ; 1.31301E-4
0.00437103 ; 1.298225E-4 ;  ;  ;  ; 1.2986748954009516E-4
0.0044134406 ; 1.292351434599458E-4 ;  ;  ;  ; 1.2923E-4
0.0045556793 ; 1.272652389857386E-4 ;  ;  ;  ; 1.27192E-4
0.004702481 ; 1.25232140218306E-4 ;  ;  ;  ; 1.25185E-4
0.004821407 ; 1.235851E-4 ;  ;  ;  ; 1.2363519695949958E-4
